date,city,no_stations,aqi_category,aqi,prominent_pollutant
2023-12-08,Singrauli,1,Satisfactory,85,SO2
2023-12-09,Gangtok,1,Satisfactory,51,SO2
2023-12-09,Imphal,2,Satisfactory,68,SO2
2023-12-09,Kohima,1,Good,50,SO2
2023-12-09,Palkalaiperur,1,Good,27,SO2
2023-12-10,Gangtok,1,Good,50,SO2
2023-12-10,Imphal,2,Satisfactory,69,SO2
2023-12-11,Gangtok,1,Good,49,SO2
2023-12-11,Imphal,2,Satisfactory,69,SO2
2023-12-12,Gangtok,1,Good,49,SO2
2023-12-12,Imphal,2,Satisfactory,69,SO2
2023-12-13,Gangtok,1,Good,50,SO2
2023-12-13,Imphal,2,Satisfactory,70,SO2
2023-12-14,Imphal,2,Satisfactory,69,SO2
2023-12-15,Gangtok,1,Good,49,SO2
2023-12-15,Imphal,2,Satisfactory,72,"PM2.5, SO2"
2023-12-15,Nagpur,4,Satisfactory,97,"PM10, SO2"
2023-12-16,Gangtok,1,Good,50,SO2
2023-12-16,Imphal,2,Satisfactory,96,"PM2.5, SO2"
2023-12-16,Kohima,1,Satisfactory,80,SO2
2023-12-17,Gangtok,1,Satisfactory,51,SO2
2023-12-17,Kohima,1,Satisfactory,81,SO2
2023-12-18,Gangtok,1,Satisfactory,51,SO2
2023-12-18,Kohima,1,Satisfactory,80,SO2
2023-12-19,Gangtok,1,Satisfactory,52,SO2
2023-12-19,Kohima,1,Satisfactory,81,SO2
2023-12-20,Gangtok,1,Satisfactory,51,SO2
2023-12-20,Kohima,1,Satisfactory,81,SO2
2023-12-21,Gangtok,1,Satisfactory,51,SO2
2023-12-21,Imphal,2,Moderate,103,"PM2.5, SO2"
2023-12-21,Kohima,1,Satisfactory,80,SO2
2023-12-22,Gangtok,1,Satisfactory,52,SO2
2023-12-22,Imphal,2,Satisfactory,94,"PM2.5, SO2"
2023-12-22,Kohima,1,Satisfactory,81,SO2
2023-12-23,Dhanbad,2,Poor,207,"NO2, SO2"
2023-12-23,Gangtok,1,Satisfactory,52,SO2
2023-12-23,Imphal,2,Moderate,112,"PM2.5, SO2"
2023-12-23,Kohima,1,Satisfactory,81,SO2
2023-12-24,Dhanbad,2,Poor,236,"NO2, SO2"
2023-12-24,Gangtok,1,Satisfactory,52,SO2
2023-12-24,Imphal,2,Moderate,156,"PM2.5, SO2"
2023-12-24,Kohima,1,Satisfactory,82,SO2
2023-12-25,Gangtok,1,Satisfactory,53,SO2
2023-12-25,Imphal,2,Satisfactory,74,"PM2.5, SO2"
2023-12-25,Kohima,1,Satisfactory,83,SO2
2023-12-26,Dhanbad,2,Poor,234,"NO2, SO2"
2023-12-26,Gangtok,1,Satisfactory,54,SO2
2023-12-26,Imphal,2,Satisfactory,82,"PM2.5, SO2"
2023-12-26,Kohima,1,Satisfactory,83,SO2
2023-12-27,Gangtok,1,Satisfactory,54,SO2
2023-12-27,Imphal,2,Satisfactory,84,"PM2.5, SO2"
2023-12-27,Kohima,1,Satisfactory,83,SO2
2023-12-27,Salem,1,Satisfactory,98,SO2
2023-12-28,Gangtok,1,Satisfactory,54,SO2
2023-12-28,Imphal,2,Satisfactory,83,"PM2.5, SO2"
2023-12-28,Kohima,1,Satisfactory,84,SO2
2023-12-28,Salem,1,Satisfactory,99,SO2
2023-12-29,Dhanbad,1,Moderate,114,SO2
2023-12-29,Gangtok,1,Satisfactory,51,SO2
2023-12-29,Imphal,2,Satisfactory,90,"PM2.5, SO2"
2023-12-29,Kohima,1,Satisfactory,84,SO2
2023-12-29,Ramanagara,1,Good,36,SO2
2023-12-29,Salem,1,Satisfactory,99,SO2
2023-12-30,Bareilly,2,Good,43,"PM10, SO2"
2023-12-30,Gangtok,1,Satisfactory,53,SO2
2023-12-30,Imphal,2,Moderate,110,"PM2.5, SO2"
2023-12-30,Kohima,1,Satisfactory,84,SO2
2023-12-31,Dhanbad,2,Moderate,174,"NO2, SO2"
2023-12-31,Gangtok,1,Satisfactory,53,SO2
2023-12-31,Imphal,2,Moderate,110,"PM2.5, SO2"
2023-12-31,Kohima,1,Satisfactory,91,SO2
2024-01-01,Gangtok,1,Satisfactory,53,SO2
2024-01-01,Kohima,1,Satisfactory,88,SO2
2024-01-02,Dhanbad,2,Moderate,164,"NO2, SO2"
2024-01-02,Gangtok,1,Satisfactory,51,SO2
2024-01-02,Kohima,1,Satisfactory,88,SO2
2024-01-03,Dhanbad,2,Moderate,186,"NO2, SO2"
2024-01-03,Gangtok,1,Satisfactory,52,SO2
2024-01-03,Kohima,1,Satisfactory,89,SO2
2024-01-04,Dhanbad,1,Moderate,113,SO2
2024-01-04,Gangtok,1,Satisfactory,52,SO2
2024-01-04,Imphal,2,Satisfactory,95,"PM2.5, SO2"
2024-01-04,Kohima,1,Satisfactory,88,SO2
2024-01-05,Gangtok,1,Good,50,SO2
2024-01-05,Imphal,2,Moderate,112,"PM2.5, SO2"
2024-01-05,Kohima,1,Satisfactory,87,SO2
2024-01-06,Gangtok,1,Satisfactory,51,SO2
2024-01-06,Imphal,1,Satisfactory,78,SO2
2024-01-06,Kohima,1,Satisfactory,86,SO2
2024-01-07,Dhanbad,1,Moderate,114,SO2
2024-01-07,Gangtok,1,Good,50,SO2
2024-01-07,Imphal,1,Satisfactory,78,SO2
2024-01-07,Indore,4,Satisfactory,90,"PM2.5, SO2"
2024-01-07,Kohima,1,Satisfactory,85,SO2
2024-01-07,Palkalaiperur,1,Good,27,SO2
2024-01-08,Chennai,6,Satisfactory,67,"CO, PM10, SO2"
2024-01-08,Cuddalore,1,Good,18,SO2
2024-01-08,Dhanbad,1,Moderate,114,SO2
2024-01-08,Gangtok,1,Satisfactory,53,SO2
2024-01-08,Imphal,1,Satisfactory,78,SO2
2024-01-08,Kohima,1,Satisfactory,87,SO2
2024-01-08,Palkalaiperur,1,Good,27,SO2
2024-01-08,Ramanagara,1,Good,38,SO2
2024-01-09,Gangtok,1,Satisfactory,52,SO2
2024-01-09,Imphal,2,Moderate,132,"PM2.5, SO2"
2024-01-09,Kohima,1,Satisfactory,86,SO2
2024-01-09,Ramanagara,1,Good,40,SO2
2024-01-10,Gangtok,1,Satisfactory,53,SO2
2024-01-10,Imphal,2,Moderate,148,"PM2.5, SO2"
2024-01-10,Kohima,1,Satisfactory,90,SO2
2024-01-11,Gangtok,1,Satisfactory,52,SO2
2024-01-11,Imphal,2,Moderate,144,"PM2.5, SO2"
2024-01-11,Kohima,1,Satisfactory,89,SO2
2024-01-12,Dhanbad,2,Moderate,140,"NO2, SO2"
2024-01-12,Gangtok,1,Satisfactory,53,SO2
2024-01-12,Imphal,2,Moderate,152,"PM2.5, SO2"
2024-01-13,Dhanbad,2,Moderate,132,"NO2, SO2"
2024-01-13,Gangtok,1,Satisfactory,54,SO2
2024-01-13,Imphal,1,Satisfactory,81,SO2
2024-01-14,Gangtok,1,Satisfactory,54,SO2
2024-01-14,Imphal,1,Satisfactory,79,SO2
2024-01-14,Kohima,1,Satisfactory,88,SO2
2024-01-15,Dhanbad,1,Moderate,112,SO2
2024-01-15,Gangtok,1,Satisfactory,55,SO2
2024-01-15,Imphal,1,Satisfactory,79,SO2
2024-01-15,Kohima,1,Satisfactory,87,SO2
2024-01-16,Dhanbad,1,Moderate,111,SO2
2024-01-16,Gangtok,1,Satisfactory,54,SO2
2024-01-16,Imphal,2,Satisfactory,92,"PM2.5, SO2"
2024-01-16,Kohima,1,Satisfactory,89,SO2
2024-01-17,Gangtok,1,Satisfactory,52,SO2
2024-01-17,Imphal,2,Moderate,105,"PM2.5, SO2"
2024-01-18,Imphal,2,Moderate,108,"PM2.5, SO2"
2024-01-18,Khurja,1,Good,44,SO2
2024-01-19,Bareilly,2,Good,48,"CO, SO2"
2024-01-19,Imphal,1,Satisfactory,78,SO2
2024-01-19,Khurja,1,Good,45,SO2
2024-01-19,Kohima,1,Satisfactory,99,SO2
2024-01-20,Bareilly,2,Satisfactory,51,"PM10, SO2"
2024-01-20,Imphal,2,Moderate,144,"PM2.5, SO2"
2024-01-20,Khurja,1,Satisfactory,54,SO2
2024-01-20,Palkalaiperur,1,Good,27,SO2
2024-01-21,Imphal,2,Moderate,144,"PM2.5, SO2"
2024-01-21,Kohima,1,Satisfactory,95,SO2
2024-01-22,Imphal,2,Satisfactory,88,"PM2.5, SO2"
2024-01-22,Kohima,1,Satisfactory,93,SO2
2024-01-25,Salem,1,Satisfactory,100,SO2
2024-01-26,Imphal,2,Moderate,120,"PM2.5, SO2"
2024-01-26,Salem,1,Satisfactory,100,SO2
2024-01-27,Imphal,2,Moderate,110,"PM2.5, SO2"
2024-01-28,Imphal,2,Moderate,102,"PM2.5, SO2"
2024-01-31,Imphal,2,Satisfactory,83,"PM2.5, SO2"
2024-02-02,Ariyalur,1,Good,23,SO2
2024-02-02,Baddi,1,Satisfactory,73,SO2
2024-02-02,Imphal,2,Moderate,149,"PM2.5, SO2"
2024-02-02,Palkalaiperur,1,Good,27,SO2
2024-02-03,Ariyalur,1,Good,23,SO2
2024-02-03,Imphal,1,Satisfactory,82,SO2
2024-02-03,Palkalaiperur,1,Good,27,SO2
2024-02-04,Baddi,1,Satisfactory,71,SO2
2024-02-04,Imphal,1,Satisfactory,81,SO2
2024-02-05,Ariyalur,1,Good,23,SO2
2024-02-05,Imphal,1,Satisfactory,81,SO2
2024-02-05,Khurja,1,Good,37,SO2
2024-02-06,Imphal,2,Moderate,126,"PM2.5, SO2"
2024-02-07,Imphal,2,Moderate,110,"PM2.5, SO2"
2024-02-07,Khurja,1,Good,34,SO2
2024-02-08,Imphal,2,Satisfactory,86,"PM2.5, SO2"
2024-02-08,Khurja,1,Good,38,SO2
2024-02-09,Imphal,2,Satisfactory,81,"PM2.5, SO2"
2024-02-09,Khurja,1,Good,37,SO2
2024-02-09,Salem,1,Satisfactory,95,SO2
2024-02-10,Imphal,2,Moderate,122,"PM2.5, SO2"
2024-02-11,Imphal,2,Moderate,112,"PM2.5, SO2"
2024-02-12,Imphal,2,Satisfactory,88,"PM2.5, SO2"
2024-02-13,Imphal,1,Satisfactory,84,SO2
2024-02-13,Koppal,1,Satisfactory,58,SO2
2024-02-14,Imphal,2,Satisfactory,90,"PM2.5, SO2"
2024-02-14,Koppal,1,Satisfactory,59,SO2
2024-02-14,Varanasi,4,Good,32,"PM10, SO2"
2024-02-15,Imphal,2,Moderate,126,"PM2.5, SO2"
2024-02-15,Koppal,1,Satisfactory,58,SO2
2024-02-16,Imphal,2,Satisfactory,92,"PM2.5, SO2"
2024-02-16,Varanasi,4,Good,41,"PM10, SO2"
2024-02-17,Imphal,2,Satisfactory,91,"PM2.5, SO2"
2024-02-17,Koppal,1,Satisfactory,59,SO2
2024-02-17,Varanasi,4,Good,48,"PM10, SO2"
2024-02-18,Imphal,2,Satisfactory,99,"PM2.5, SO2"
2024-02-18,Koppal,1,Satisfactory,58,SO2
2024-02-18,Varanasi,4,Good,48,"PM10, SO2"
2024-02-19,Imphal,2,Satisfactory,98,"PM2.5, SO2"
2024-02-19,Koppal,1,Satisfactory,58,SO2
2024-02-20,Imphal,2,Moderate,106,"PM2.5, SO2"
2024-02-20,Koppal,1,Satisfactory,60,SO2
2024-02-20,Varanasi,4,Good,36,"PM10, SO2"
2024-02-20,Vijayapura,1,Satisfactory,54,SO2
2024-02-21,Imphal,2,Moderate,155,"PM2.5, SO2"
2024-02-21,Koppal,1,Satisfactory,58,SO2
2024-02-21,Mahad,1,Satisfactory,88,SO2
2024-02-21,Varanasi,4,Good,28,"PM10, SO2"
2024-02-22,Imphal,2,Satisfactory,78,SO2
2024-02-22,Koppal,1,Satisfactory,58,SO2
2024-02-22,Mahad,1,Satisfactory,89,SO2
2024-02-22,Varanasi,4,Good,22,"O3, PM10, SO2"
2024-02-23,Imphal,1,Satisfactory,68,SO2
2024-02-23,Khurja,1,Good,33,SO2
2024-02-23,Koppal,1,Satisfactory,59,SO2
2024-02-23,Mahad,1,Satisfactory,89,SO2
2024-02-24,Bathinda,1,Satisfactory,61,SO2
2024-02-24,Imphal,2,Satisfactory,74,SO2
2024-02-24,Koppal,1,Satisfactory,60,SO2
2024-02-25,Imphal,2,Satisfactory,90,"PM2.5, SO2"
2024-02-25,Koppal,1,Satisfactory,60,SO2
2024-02-25,Vijayapura,1,Satisfactory,58,SO2
2024-02-26,Imphal,2,Satisfactory,94,"PM2.5, SO2"
2024-02-26,Koppal,1,Satisfactory,60,SO2
2024-02-26,Moradabad,6,Satisfactory,90,"PM10, SO2"
2024-02-27,Koppal,1,Satisfactory,60,SO2
2024-02-28,Imphal,1,Satisfactory,70,SO2
2024-02-28,Koppal,1,Satisfactory,59,SO2
2024-02-28,Mandideep,1,Moderate,106,SO2
2024-02-28,Varanasi,4,Good,22,SO2
2024-02-28,Vijayapura,1,Good,45,SO2
2024-02-29,Imphal,2,Satisfactory,88,"PM2.5, SO2"
2024-02-29,Koppal,1,Satisfactory,60,SO2
2024-02-29,Varanasi,4,Good,28,"NO2, O3, SO2"
2024-03-01,Imphal,2,Satisfactory,96,"PM2.5, SO2"
2024-03-01,Koppal,1,Satisfactory,60,SO2
2024-03-01,Varanasi,4,Good,34,"O3, PM10, SO2"
2024-03-02,Imphal,2,Satisfactory,89,"PM2.5, SO2"
2024-03-02,Koppal,1,Satisfactory,60,SO2
2024-03-02,Varanasi,4,Good,40,"PM10, SO2"
2024-03-03,Bareilly,2,Good,42,SO2
2024-03-03,Imphal,2,Moderate,108,"PM2.5, SO2"
2024-03-03,Indore,3,Satisfactory,60,"PM10, SO2"
2024-03-03,Koppal,1,Satisfactory,60,SO2
2024-03-03,Moradabad,6,Good,36,"PM10, SO2"
2024-03-03,Mumbai,23,Satisfactory,55,"NO2, PM2.5, SO2"
2024-03-03,Varanasi,4,Satisfactory,56,"PM2.5, SO2"
2024-03-04,Bareilly,2,Good,42,SO2
2024-03-04,Imphal,1,Satisfactory,86,SO2
2024-03-04,Koppal,1,Satisfactory,60,SO2
2024-03-04,Moradabad,5,Good,34,"PM10, SO2"
2024-03-04,Varanasi,4,Good,29,"O3, SO2"
2024-03-05,Bareilly,2,Good,43,"PM10, SO2"
2024-03-05,Imphal,1,Satisfactory,85,SO2
2024-03-05,Koppal,1,Satisfactory,61,SO2
2024-03-05,Varanasi,3,Good,23,SO2
2024-03-06,Imphal,2,Satisfactory,80,SO2
2024-03-06,Koppal,1,Satisfactory,62,SO2
2024-03-06,Varanasi,4,Good,30,"PM10, SO2"
2024-03-06,Vijayapura,1,Satisfactory,58,SO2
2024-03-07,Imphal,2,Satisfactory,86,"PM2.5, SO2"
2024-03-07,Koppal,1,Satisfactory,62,SO2
2024-03-07,Varanasi,4,Good,32,"PM10, SO2"
2024-03-07,Vijayapura,1,Satisfactory,72,SO2
2024-03-08,Imphal,2,Satisfactory,81,SO2
2024-03-08,Koppal,1,Satisfactory,63,SO2
2024-03-08,Vijayapura,1,Good,46,SO2
2024-03-09,Imphal,2,Satisfactory,82,"PM2.5, SO2"
2024-03-09,Koppal,1,Satisfactory,63,SO2
2024-03-09,Varanasi,4,Good,24,"O3, PM10, SO2"
2024-03-10,Imphal,2,Satisfactory,96,"PM2.5, SO2"
2024-03-11,Imphal,2,Moderate,129,"PM2.5, SO2"
2024-03-11,Koppal,1,Satisfactory,64,SO2
2024-03-11,Vijayapura,1,Good,39,SO2
2024-03-12,Koppal,1,Satisfactory,65,SO2
2024-03-13,Koppal,1,Satisfactory,66,SO2
2024-03-13,Varanasi,4,Good,38,"O3, PM10, SO2"
2024-03-14,Imphal,2,Satisfactory,100,"PM2.5, SO2"
2024-03-14,Koppal,1,Satisfactory,66,SO2
2024-03-14,Varanasi,4,Good,41,"PM10, SO2"
2024-03-15,Imphal,2,Moderate,108,"PM2.5, SO2"
2024-03-15,Koppal,1,Satisfactory,67,SO2
2024-03-15,Varanasi,4,Good,44,"PM10, SO2"
2024-03-16,Imphal,2,Satisfactory,95,"PM2.5, SO2"
2024-03-16,Koppal,1,Satisfactory,68,SO2
2024-03-17,Ambala,1,Satisfactory,70,SO2
2024-03-17,Imphal,2,Moderate,102,"PM2.5, SO2"
2024-03-17,Palkalaiperur,1,Good,28,SO2
2024-03-17,Varanasi,4,Good,38,"PM10, SO2"
2024-03-18,Koppal,1,Satisfactory,69,SO2
2024-03-18,Palkalaiperur,1,Good,28,SO2
2024-03-18,Vijayapura,1,Satisfactory,80,SO2
2024-03-19,Imphal,2,Moderate,174,"PM2.5, SO2"
2024-03-19,Koppal,1,Satisfactory,69,SO2
2024-03-19,Vijayapura,1,Satisfactory,62,SO2
2024-03-20,Varanasi,4,Good,24,"O3, PM10, SO2"
2024-03-21,Varanasi,4,Good,21,"O3, SO2"
2024-03-22,Varanasi,3,Good,26,"PM10, SO2"
2024-03-22,Vijayapura,1,Good,39,SO2
2024-03-23,Imphal,1,Satisfactory,75,SO2
2024-03-24,Imphal,2,Satisfactory,84,SO2
2024-03-24,Vijayapura,1,Satisfactory,59,SO2
2024-03-25,Ambala,1,Satisfactory,71,SO2
2024-03-25,Imphal,2,Satisfactory,94,"PM2.5, SO2"
2024-03-25,Vijayapura,1,Satisfactory,51,SO2
2024-03-26,Agra,6,Satisfactory,51,"PM10, PM2.5, SO2"
2024-03-26,Ambala,1,Satisfactory,71,SO2
2024-03-26,Imphal,2,Satisfactory,92,"PM2.5, SO2"
2024-03-26,Vijayapura,1,Satisfactory,70,SO2
2024-03-27,Guwahati,3,Satisfactory,54,"PM10, PM2.5, SO2"
2024-03-27,Imphal,2,Satisfactory,86,SO2
2024-03-27,Vijayapura,1,Good,40,SO2
2024-03-28,Imphal,2,Satisfactory,98,"PM2.5, SO2"
2024-03-28,Palkalaiperur,1,Good,28,SO2
2024-03-29,Imphal,2,Satisfactory,91,"PM2.5, SO2"
2024-03-29,Palkalaiperur,1,Good,28,SO2
2024-03-31,Sirsa,1,Satisfactory,84,SO2
2024-04-01,Ambala,1,Satisfactory,73,SO2
2024-04-01,Imphal,1,Satisfactory,79,SO2
2024-04-01,Sirsa,1,Satisfactory,85,SO2
2024-04-02,Ambala,1,Satisfactory,60,SO2
2024-04-02,Ariyalur,1,Good,37,SO2
2024-04-02,Imphal,2,Satisfactory,86,SO2
2024-04-02,Palkalaiperur,1,Good,28,SO2
2024-04-02,Vijayapura,1,Satisfactory,86,SO2
2024-04-03,Ambala,1,Satisfactory,68,SO2
2024-04-03,Imphal,2,Satisfactory,89,SO2
2024-04-03,Salem,1,Moderate,106,SO2
2024-04-03,Vijayapura,1,Satisfactory,70,SO2
2024-04-04,Imphal,2,Satisfactory,90,SO2
2024-04-04,Palkalaiperur,1,Good,28,SO2
2024-04-04,Vijayapura,1,Satisfactory,55,SO2
2024-04-05,Imphal,2,Satisfactory,91,SO2
2024-04-05,Palkalaiperur,1,Good,28,SO2
2024-04-05,Vijayapura,1,Satisfactory,78,SO2
2024-04-06,Imphal,2,Moderate,102,"PM2.5, SO2"
2024-04-06,Palkalaiperur,1,Good,28,SO2
2024-04-06,Vijayapura,1,Satisfactory,62,SO2
2024-04-07,Imphal,2,Moderate,103,"PM2.5, SO2"
2024-04-08,Imphal,1,Satisfactory,89,SO2
2024-04-08,Vijayapura,1,Satisfactory,75,SO2
2024-04-09,Imphal,2,Satisfactory,94,"PM2.5, SO2"
2024-04-09,Palkalaiperur,1,Good,28,SO2
2024-04-09,Salem,1,Moderate,107,SO2
2024-04-09,Varanasi,4,Good,29,"NO2, O3, SO2"
2024-04-10,Ambala,1,Satisfactory,72,SO2
2024-04-10,Imphal,2,Satisfactory,97,"PM2.5, SO2"
2024-04-10,Salem,1,Satisfactory,99,SO2
2024-04-10,Vijayapura,1,Satisfactory,60,SO2
2024-04-11,Ambala,1,Satisfactory,83,SO2
2024-04-11,Imphal,2,Moderate,102,"PM2.5, SO2"
2024-04-11,Indore,3,Satisfactory,57,"O3, PM10, SO2"
2024-04-12,Imphal,2,Moderate,122,"PM2.5, SO2"
2024-04-12,Sirsa,1,Satisfactory,80,SO2
2024-04-13,Imphal,2,Moderate,102,"PM2.5, SO2"
2024-04-13,Salem,1,Moderate,108,SO2
2024-04-14,Ambala,1,Satisfactory,91,SO2
2024-04-14,Imphal,2,Moderate,124,"PM2.5, SO2"
2024-04-14,Salem,1,Moderate,108,SO2
2024-04-15,Ambala,1,Satisfactory,84,SO2
2024-04-15,Salem,1,Satisfactory,99,SO2
2024-04-16,Palkalaiperur,1,Good,28,SO2
2024-04-18,Imphal,1,Satisfactory,90,SO2
2024-04-18,Palkalaiperur,1,Good,28,SO2
2024-04-19,Imphal,2,Satisfactory,94,SO2
2024-04-19,Palkalaiperur,1,Good,28,SO2
2024-04-19,Solapur,3,Satisfactory,91,"PM10, PM2.5, SO2"
2024-04-20,Imphal,2,Satisfactory,94,SO2
2024-04-20,Solapur,3,Moderate,102,"PM10, PM2.5, SO2"
2024-04-21,Imphal,2,Satisfactory,94,SO2
2024-04-22,Guwahati,3,Satisfactory,64,"PM10, SO2"
2024-04-22,Imphal,2,Satisfactory,94,SO2
2024-04-22,Vapi,1,Satisfactory,53,SO2
2024-04-23,Imphal,2,Satisfactory,96,SO2
2024-04-23,Varanasi,4,Good,28,"NO2, PM10, SO2"
2024-04-24,Ariyalur,1,Good,28,SO2
2024-04-24,Bareilly,1,Good,49,SO2
2024-04-24,Imphal,1,Satisfactory,91,SO2
2024-04-24,Khurja,1,Satisfactory,55,SO2
2024-04-24,Varanasi,4,Good,27,"NO2, SO2"
2024-04-25,Bareilly,2,Satisfactory,66,"PM10, SO2"
2024-04-25,Imphal,1,Satisfactory,98,SO2
2024-04-26,Bareilly,2,Satisfactory,59,"PM10, SO2"
2024-04-26,Imphal,1,Satisfactory,98,SO2
2024-04-27,Bareilly,2,Satisfactory,62,"PM10, SO2"
2024-04-27,Khurja,1,Satisfactory,55,SO2
2024-04-27,Varanasi,4,Good,29,"O3, PM10, SO2"
2024-04-27,Vijayapura,1,Good,44,SO2
2024-04-28,Bareilly,2,Satisfactory,70,"PM10, SO2"
2024-04-28,Palkalaiperur,1,Good,28,SO2
2024-04-28,Salem,1,Moderate,101,SO2
2024-04-29,Ariyalur,1,Good,28,SO2
2024-04-29,Bareilly,2,Satisfactory,62,"PM10, SO2"
2024-04-29,Palkalaiperur,1,Good,28,SO2
2024-04-29,Salem,1,Satisfactory,98,SO2
2024-04-30,Ariyalur,1,Good,28,SO2
2024-04-30,Bareilly,2,Satisfactory,62,"PM10, SO2"
2024-04-30,Imphal,2,Satisfactory,99,SO2
2024-04-30,Indore,3,Satisfactory,78,"PM10, SO2"
2024-04-30,Palkalaiperur,1,Good,28,SO2
2024-04-30,Salem,1,Satisfactory,75,SO2
2024-05-01,Ariyalur,1,Good,29,SO2
2024-05-01,Bareilly,2,Satisfactory,70,"PM10, SO2"
2024-05-01,Imphal,2,Satisfactory,98,SO2
2024-05-01,Mandikhera,1,Good,34,SO2
2024-05-01,Palkalaiperur,1,Good,28,SO2
2024-05-02,Ariyalur,1,Good,31,SO2
2024-05-02,Bareilly,2,Satisfactory,60,"PM10, SO2"
2024-05-02,Imphal,1,Satisfactory,98,SO2
2024-05-03,Bareilly,2,Satisfactory,68,"PM10, SO2"
2024-05-03,Hassan,1,Moderate,134,SO2
2024-05-03,Imphal,1,Satisfactory,94,SO2
2024-05-03,Salem,1,Satisfactory,98,SO2
2024-05-04,Bareilly,2,Satisfactory,76,"PM10, SO2"
2024-05-04,Imphal,2,Satisfactory,94,SO2
2024-05-04,Salem,1,Satisfactory,96,SO2
2024-05-05,Bareilly,2,Satisfactory,71,"PM10, SO2"
2024-05-05,Hassan,1,Moderate,126,SO2
2024-05-05,Imphal,2,Satisfactory,97,SO2
2024-05-06,Dewas,1,Good,38,SO2
2024-05-06,Indore,4,Satisfactory,56,"PM10, PM2.5, SO2"
2024-05-06,Prayagraj,3,Satisfactory,99,"PM10, SO2"
2024-05-07,Prayagraj,3,Satisfactory,79,"PM10, SO2"
2024-05-08,Coimbatore,1,Good,44,SO2
2024-05-08,Salem,1,Satisfactory,60,SO2
2024-05-08,Varanasi,3,Good,29,"O3, PM10, SO2"
2024-05-09,Bareilly,2,Good,48,SO2
2024-05-09,Imphal,2,Satisfactory,95,SO2
2024-05-09,Salem,1,Satisfactory,100,SO2
2024-05-09,Varanasi,3,Good,28,"O3, PM10, SO2"
2024-05-10,Ariyalur,1,Good,28,SO2
2024-05-10,Bareilly,2,Good,49,"PM10, SO2"
2024-05-10,Hassan,1,Moderate,128,SO2
2024-05-10,Imphal,2,Satisfactory,97,SO2
2024-05-10,Salem,1,Satisfactory,100,SO2
2024-05-10,Varanasi,4,Good,27,"PM10, SO2"
2024-05-11,Ariyalur,1,Good,28,SO2
2024-05-11,Bareilly,2,Good,50,"PM10, SO2"
2024-05-11,Imphal,1,Satisfactory,95,SO2
2024-05-11,Indore,3,Satisfactory,62,"PM10, SO2"
2024-05-11,Ramanagara,1,Satisfactory,54,SO2
2024-05-11,Varanasi,4,Good,30,"CO, SO2"
2024-05-12,Ariyalur,1,Good,28,SO2
2024-05-12,Bareilly,2,Good,48,SO2
2024-05-12,Imphal,1,Satisfactory,96,SO2
2024-05-12,Indore,4,Satisfactory,61,"O3, PM10, SO2"
2024-05-12,Palkalaiperur,1,Good,29,SO2
2024-05-13,Ariyalur,1,Good,29,SO2
2024-05-13,Bareilly,2,Good,47,SO2
2024-05-13,Imphal,1,Satisfactory,97,SO2
2024-05-13,Palkalaiperur,1,Good,29,SO2
2024-05-13,Solapur,3,Moderate,106,"O3, PM10, SO2"
2024-05-13,Varanasi,4,Good,29,"PM10, SO2"
2024-05-14,Ariyalur,1,Good,28,SO2
2024-05-14,Bareilly,2,Good,40,SO2
2024-05-14,Hassan,1,Moderate,120,SO2
2024-05-14,Imphal,2,Satisfactory,99,SO2
2024-05-14,Palkalaiperur,1,Good,29,SO2
2024-05-14,Salem,1,Satisfactory,100,SO2
2024-05-15,Hassan,1,Moderate,120,SO2
2024-05-15,Imphal,2,Satisfactory,100,SO2
2024-05-15,Palkalaiperur,1,Good,29,SO2
2024-05-15,Salem,1,Satisfactory,99,SO2
2024-05-16,Ariyalur,1,Good,31,SO2
2024-05-16,Bareilly,2,Good,38,SO2
2024-05-16,Imphal,2,Satisfactory,100,SO2
2024-05-16,Palkalaiperur,1,Good,28,SO2
2024-05-16,Prayagraj,3,Satisfactory,82,"PM10, SO2"
2024-05-17,Imphal,2,Moderate,104,"PM2.5, SO2"
2024-05-17,Palkalaiperur,1,Good,29,SO2
2024-05-17,Solapur,3,Moderate,117,"O3, PM10, SO2"
2024-05-18,Ariyalur,1,Good,28,SO2
2024-05-18,Guwahati,2,Satisfactory,74,"PM2.5, SO2"
2024-05-18,Imphal,2,Satisfactory,100,SO2
2024-05-18,Palkalaiperur,1,Good,29,SO2
2024-05-18,Prayagraj,2,Satisfactory,69,"PM10, SO2"
2024-05-18,Ramanagara,1,Good,37,SO2
2024-05-18,Salem,1,Satisfactory,95,SO2
2024-05-18,Varanasi,4,Good,31,"PM10, SO2"
2024-05-19,Ariyalur,1,Good,29,SO2
2024-05-19,Coimbatore,1,Good,40,SO2
2024-05-19,Imphal,2,Satisfactory,98,SO2
2024-05-19,Palkalaiperur,1,Good,29,SO2
2024-05-19,Ramanagara,1,Good,38,SO2
2024-05-19,Salem,1,Satisfactory,95,SO2
2024-05-20,Ariyalur,1,Good,29,SO2
2024-05-20,Imphal,2,Satisfactory,98,SO2
2024-05-20,Ramanagara,1,Good,42,SO2
2024-05-20,Salem,1,Satisfactory,95,SO2
2024-05-21,Bareilly,2,Good,36,SO2
2024-05-21,Coimbatore,1,Good,40,SO2
2024-05-21,Dharwad,1,Satisfactory,63,SO2
2024-05-21,Imphal,2,Satisfactory,100,SO2
